participant_id,condition,rt,response,stimulus,task_type,choices,block,colour,congruency,stim_eng,task,accuracy,dev_start_age,pa_start_age,dev_rating,pa_rating,options_roman
P14,3,1410,1,<p style='color:green'>नीला</p>,main,"[""नीला"",""हरा""]",hindi pure,green,incongruent,blue,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,1406,1,<p style='color:blue'>नीला</p>,main,"[""हरा"",""नीला""]",hindi pure,blue,congruent,blue,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,1848,1,<p style='color:green'>लाल</p>,main,"[""लाल"",""हरा""]",hindi pure,green,incongruent,red,trial,1,7,7,6,7,"[""laal"",""haraa""]"
P14,3,1530,0,<p style='color:green'>लाल</p>,main,"[""हरा"",""लाल""]",hindi pure,green,incongruent,red,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,1105,0,<p style='color:green'>हरा</p>,main,"[""हरा"",""नीला""]",hindi pure,green,congruent,green,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,2383,0,<p style='color:green'>नीला</p>,main,"[""हरा"",""नीला""]",hindi pure,green,incongruent,blue,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,1302,1,<p style='color:red'>नीला</p>,main,"[""नीला"",""लाल""]",hindi pure,red,incongruent,blue,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1237,0,<p style='color:red'>लाल</p>,main,"[""लाल"",""नीला""]",hindi pure,red,congruent,red,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,1189,1,<p style='color:red'>लाल</p>,main,"[""हरा"",""लाल""]",hindi pure,red,congruent,red,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,1456,1,<p style='color:blue'>लाल</p>,main,"[""लाल"",""नीला""]",hindi pure,blue,incongruent,red,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,1582,1,<p style='color:red'>लाल</p>,main,"[""नीला"",""लाल""]",hindi pure,red,congruent,red,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1311,0,<p style='color:green'>हरा</p>,main,"[""हरा"",""लाल""]",hindi pure,green,congruent,green,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,1233,1,<p style='color:blue'>नीला</p>,main,"[""हरा"",""नीला""]",hindi pure,blue,congruent,blue,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,2319,0,<p style='color:red'>हरा</p>,main,"[""लाल"",""हरा""]",hindi pure,red,incongruent,green,trial,1,7,7,6,7,"[""laal"",""haraa""]"
P14,3,2905,1,<p style='color:red'>नीला</p>,main,"[""नीला"",""लाल""]",hindi pure,red,incongruent,blue,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1470,0,<p style='color:blue'>नीला</p>,main,"[""नीला"",""हरा""]",hindi pure,blue,congruent,blue,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,1406,1,<p style='color:blue'>नीला</p>,main,"[""लाल"",""नीला""]",hindi pure,blue,congruent,blue,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,1182,1,<p style='color:blue'>नीला</p>,main,"[""लाल"",""नीला""]",hindi pure,blue,congruent,blue,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,1606,1,<p style='color:blue'>हरा</p>,main,"[""हरा"",""नीला""]",hindi pure,blue,incongruent,green,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,1423,1,<p style='color:green'>नीला</p>,main,"[""नीला"",""हरा""]",hindi pure,green,incongruent,blue,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,1234,0,<p style='color:blue'>लाल</p>,main,"[""नीला"",""लाल""]",hindi pure,blue,incongruent,red,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1063,0,<p style='color:green'>हरा</p>,main,"[""हरा"",""लाल""]",hindi pure,green,congruent,green,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,869,0,<p style='color:green'>हरा</p>,main,"[""हरा"",""नीला""]",hindi pure,green,congruent,green,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,1113,0,<p style='color:red'>लाल</p>,main,"[""लाल"",""नीला""]",hindi pure,red,congruent,red,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,2547,0,<p style='color:green'>हरा</p>,main,"[""हरा"",""नीला""]",hindi pure,green,congruent,green,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,1689,0,<p style='color:blue'>नीला</p>,main,"[""नीला"",""हरा""]",hindi pure,blue,congruent,blue,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,1388,1,<p style='color:green'>हरा</p>,main,"[""नीला"",""हरा""]",hindi pure,green,congruent,green,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,1607,1,<p style='color:green'>हरा</p>,main,"[""लाल"",""हरा""]",hindi pure,green,congruent,green,trial,1,7,7,6,7,"[""laal"",""haraa""]"
P14,3,1152,1,<p style='color:green'>हरा</p>,main,"[""लाल"",""हरा""]",hindi pure,green,congruent,green,trial,1,7,7,6,7,"[""laal"",""haraa""]"
P14,3,1997,1,<p style='color:red'>لال</p>,main,"[""نیلا"",""لال""]",urdu pure,red,congruent,red,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1306,1,<p style='color:blue'>لال</p>,main,"[""لال"",""نیلا""]",urdu pure,blue,incongruent,red,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,1021,1,<p style='color:blue'>نیلا</p>,main,"[""لال"",""نیلا""]",urdu pure,blue,congruent,blue,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,1004,1,<p style='color:red'>لال</p>,main,"[""نیلا"",""لال""]",urdu pure,red,congruent,red,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1154,1,<p style='color:blue'>نیلا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,blue,congruent,blue,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,1366,0,<p style='color:red'>لال</p>,main,"[""لال"",""نیلا""]",urdu pure,red,congruent,red,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,2460,1,<p style='color:blue'>ہرا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,blue,incongruent,green,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,2328,1,<p style='color:red'>لال</p>,main,"[""ہرا"",""لال""]",urdu pure,red,congruent,red,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,2806,0,<p style='color:green'>ہرا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,green,congruent,green,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,1489,1,<p style='color:red'>لال</p>,main,"[""ہرا"",""لال""]",urdu pure,red,congruent,red,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,2165,0,<p style='color:green'>ہرا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,green,congruent,green,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,1478,0,<p style='color:blue'>نیلا</p>,main,"[""نیلا"",""لال""]",urdu pure,blue,congruent,blue,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1295,1,<p style='color:red'>ہرا</p>,main,"[""ہرا"",""لال""]",urdu pure,red,incongruent,green,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,1266,1,<p style='color:green'>نیلا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,green,incongruent,blue,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,2686,0,<p style='color:green'>لال</p>,main,"[""ہرا"",""لال""]",urdu pure,green,incongruent,red,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,2140,0,<p style='color:red'>نیلا</p>,main,"[""لال"",""نیلا""]",urdu pure,red,incongruent,blue,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,2963,1,<p style='color:red'>ہرا</p>,main,"[""ہرا"",""لال""]",urdu pure,red,incongruent,green,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,1599,0,<p style='color:red'>لال</p>,main,"[""لال"",""نیلا""]",urdu pure,red,congruent,red,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,2404,1,<p style='color:blue'>ہرا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,blue,incongruent,green,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,1101,1,<p style='color:blue'>لال</p>,main,"[""لال"",""نیلا""]",urdu pure,blue,incongruent,red,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,1784,0,<p style='color:green'>ہرا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,green,congruent,green,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,1526,0,<p style='color:blue'>نیلا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,blue,congruent,blue,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,1944,0,<p style='color:green'>ہرا</p>,main,"[""ہرا"",""لال""]",urdu pure,green,congruent,green,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,2008,1,<p style='color:blue'>نیلا</p>,main,"[""لال"",""نیلا""]",urdu pure,blue,congruent,blue,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,2585,1,<p style='color:green'>لال</p>,main,"[""لال"",""ہرا""]",urdu pure,green,incongruent,red,trial,1,7,7,6,7,"[""laal"",""haraa""]"
P14,3,1261,1,<p style='color:red'>نیلا</p>,main,"[""نیلا"",""لال""]",urdu pure,red,incongruent,blue,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1360,1,<p style='color:red'>نیلا</p>,main,"[""نیلا"",""لال""]",urdu pure,red,incongruent,blue,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1496,0,<p style='color:blue'>ہرا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,blue,incongruent,green,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,935,0,<p style='color:blue'>نیلا</p>,main,"[""نیلا"",""لال""]",urdu pure,blue,congruent,blue,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1530,0,<p style='color:green'>ہرا</p>,main,"[""ہرا"",""لال""]",urdu pure,green,congruent,green,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,2018,0,<p style='color:blue'>لال</p>,main,"[""نیلا"",""لال""]",urdu pure,blue,incongruent,red,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,2194,1,<p style='color:blue'>ہرا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,blue,incongruent,green,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,1572,1,<p style='color:green'>ہرا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,green,congruent,green,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,1283,1,<p style='color:red'>نیلا</p>,main,"[""نیلا"",""لال""]",urdu pure,red,incongruent,blue,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1219,0,<p style='color:blue'>نیلا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,blue,congruent,blue,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,1213,0,<p style='color:red'>لال</p>,main,"[""لال"",""ہرا""]",urdu pure,red,congruent,red,trial,1,7,7,6,7,"[""laal"",""haraa""]"
P14,3,1454,1,<p style='color:green'>ہرا</p>,main,"[""لال"",""ہرا""]",urdu pure,green,congruent,green,trial,1,7,7,6,7,"[""laal"",""haraa""]"
P14,3,1682,0,<p style='color:green'>نیلا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,green,incongruent,blue,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,2264,0,<p style='color:blue'>ہرا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,blue,incongruent,green,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,1112,1,<p style='color:green'>نیلا</p>,main,"[""نیلا"",""ہرا""]",urdu pure,green,incongruent,blue,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,1355,0,<p style='color:green'>نیلا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,green,incongruent,blue,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,2955,0,<p style='color:red'>لال</p>,main,"[""لال"",""ہرا""]",urdu pure,red,congruent,red,trial,1,7,7,6,7,"[""laal"",""haraa""]"
P14,3,1150,1,<p style='color:blue'>نیلا</p>,main,"[""ہرا"",""نیلا""]",urdu pure,blue,congruent,blue,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,2395,0,<p style='color:green'>لال</p>,main,"[""ہرا"",""لال""]",urdu pure,green,incongruent,red,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,1230,0,<p style='color:red'>لال</p>,main,"[""لال"",""نیلا""]",urdu pure,red,congruent,red,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,1611,0,<p style='color:blue'>نیلا</p>,main,"[""نیلا"",""لال""]",urdu pure,blue,congruent,blue,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,2249,1,<p style='color:red'>ہرا</p>,main,"[""ہرا"",""لال""]",urdu pure,red,incongruent,green,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,2114,1,<p style='color:red'>لال</p>,main,"[""ہرا"",""لال""]",urdu pure,red,congruent,red,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,1866,1,<p style='color:green'>ہرا</p>,main,"[""नीला"",""हरा""]",urdu mixed,green,congruent,green,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,1387,1,<p style='color:blue'>نیلا</p>,main,"[""हरा"",""नीला""]",urdu mixed,blue,congruent,blue,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,1118,0,<p style='color:red'>ہرا</p>,main,"[""लाल"",""हरा""]",urdu mixed,red,incongruent,green,trial,1,7,7,6,7,"[""laal"",""haraa""]"
P14,3,1178,1,<p style='color:blue'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,blue,incongruent,green,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,2038,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""हरा""]",urdu mixed,blue,congruent,blue,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,1280,1,<p style='color:blue'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,blue,incongruent,green,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,1556,1,<p style='color:green'>نیلا</p>,main,"[""नीला"",""हरा""]",urdu mixed,green,incongruent,blue,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,1620,0,<p style='color:blue'>لال</p>,main,"[""नीला"",""लाल""]",urdu mixed,blue,incongruent,red,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1611,1,<p style='color:red'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,red,incongruent,blue,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,2396,1,<p style='color:blue'>نیلا</p>,main,"[""लाल"",""नीला""]",urdu mixed,blue,congruent,blue,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,1337,1,<p style='color:blue'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,blue,incongruent,red,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,920,1,<p style='color:blue'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,blue,incongruent,red,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,1697,1,<p style='color:red'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,red,incongruent,blue,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1120,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,congruent,green,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,1046,1,<p style='color:red'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,red,incongruent,green,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,1255,0,<p style='color:red'>لال</p>,main,"[""लाल"",""हरा""]",urdu mixed,red,congruent,red,trial,1,7,7,6,7,"[""laal"",""haraa""]"
P14,3,1146,1,<p style='color:red'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,red,incongruent,green,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,1312,1,<p style='color:red'>لال</p>,main,"[""नीला"",""लाल""]",urdu mixed,red,congruent,red,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1152,1,<p style='color:green'>ہرا</p>,main,"[""लाल"",""हरा""]",urdu mixed,green,congruent,green,trial,1,7,7,6,7,"[""laal"",""haraa""]"
P14,3,1296,0,<p style='color:red'>نیلا</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,incongruent,blue,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,1205,0,<p style='color:blue'>ہرا</p>,main,"[""नीला"",""हरा""]",urdu mixed,blue,incongruent,green,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,1152,1,<p style='color:green'>ہرا</p>,main,"[""लाल"",""हरा""]",urdu mixed,green,congruent,green,trial,1,7,7,6,7,"[""laal"",""haraa""]"
P14,3,2372,1,<p style='color:blue'>نیلا</p>,main,"[""लाल"",""नीला""]",urdu mixed,blue,congruent,blue,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,1079,1,<p style='color:green'>لال</p>,main,"[""लाल"",""हरा""]",urdu mixed,green,incongruent,red,trial,1,7,7,6,7,"[""laal"",""haraa""]"
P14,3,1160,0,<p style='color:blue'>ہرا</p>,main,"[""नीला"",""हरा""]",urdu mixed,blue,incongruent,green,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,2256,1,<p style='color:green'>نیلا</p>,main,"[""नीला"",""हरा""]",urdu mixed,green,incongruent,blue,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,1328,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,congruent,green,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,2378,1,<p style='color:red'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,red,incongruent,blue,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1006,1,<p style='color:red'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,red,incongruent,green,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,923,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,green,congruent,green,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,909,1,<p style='color:green'>نیلا</p>,main,"[""नीला"",""हरा""]",urdu mixed,green,incongruent,blue,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,1008,0,<p style='color:red'>لال</p>,main,"[""लाल"",""हरा""]",urdu mixed,red,congruent,red,trial,1,7,7,6,7,"[""laal"",""haraa""]"
P14,3,1194,1,<p style='color:green'>ہرا</p>,main,"[""नीला"",""हरा""]",urdu mixed,green,congruent,green,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,1473,1,<p style='color:blue'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,blue,incongruent,red,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,1862,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,congruent,green,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,2001,0,<p style='color:red'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,congruent,red,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,2568,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,blue,congruent,blue,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1328,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,blue,congruent,blue,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1060,1,<p style='color:red'>لال</p>,main,"[""नीला"",""लाल""]",urdu mixed,red,congruent,red,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,864,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""लाल""]",urdu mixed,blue,congruent,blue,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1232,0,<p style='color:red'>لال</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,congruent,red,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,1128,0,<p style='color:blue'>لال</p>,main,"[""नीला"",""लाल""]",urdu mixed,blue,incongruent,red,trial,1,7,7,6,7,"[""nila"",""laal""]"
P14,3,1179,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,green,congruent,green,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,1515,0,<p style='color:red'>نیلا</p>,main,"[""लाल"",""नीला""]",urdu mixed,red,incongruent,blue,trial,1,7,7,6,7,"[""laal"",""nila""]"
P14,3,1005,0,<p style='color:green'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,green,congruent,green,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,1032,0,<p style='color:green'>نیلا</p>,main,"[""हरा"",""नीला""]",urdu mixed,green,incongruent,blue,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,1361,0,<p style='color:red'>ہرا</p>,main,"[""लाल"",""हरा""]",urdu mixed,red,incongruent,green,trial,1,7,7,6,7,"[""laal"",""haraa""]"
P14,3,1407,0,<p style='color:blue'>نیلا</p>,main,"[""नीला"",""हरा""]",urdu mixed,blue,congruent,blue,trial,1,7,7,6,7,"[""nila"",""haraa""]"
P14,3,2068,1,<p style='color:red'>لال</p>,main,"[""हरा"",""लाल""]",urdu mixed,red,congruent,red,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,1158,1,<p style='color:blue'>نیلا</p>,main,"[""हरा"",""नीला""]",urdu mixed,blue,congruent,blue,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,2056,0,<p style='color:green'>لال</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,incongruent,red,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,990,1,<p style='color:blue'>ہرا</p>,main,"[""हरा"",""नीला""]",urdu mixed,blue,incongruent,green,trial,1,7,7,6,7,"[""haraa"",""nila""]"
P14,3,1313,0,<p style='color:green'>لال</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,incongruent,red,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,889,0,<p style='color:green'>لال</p>,main,"[""हरा"",""लाल""]",urdu mixed,green,incongruent,red,trial,1,7,7,6,7,"[""haraa"",""laal""]"
P14,3,1961,1,<p style='color:red'>हरा</p>,main,"[""ہرا"",""لال""]",hindi mixed,red,incongruent,green,trial,1,7,7,6,7,"[""haraa"",""laal""]"
